timestamp,desired_x,desired_y,actual_x,actual_y,tracking_error
3447.422,2.396400963692445,0.2991982727245822,0.41850439729792044,0.04198801790878419,1.9945505615395307
3447.442,2.396400963692445,0.2991982727245822,0.4214782774364749,0.04237038553443107,1.9915522037664624
3447.462,2.396400963692445,0.2991982727245822,0.42444918846062085,0.04275238544176743,1.988556837745457
3447.483,2.396400963692445,0.2991982727245822,0.4275702367826376,0.043153669923451335,1.9854101011750163
3447.502,2.396400963692445,0.2991982727245822,0.4303945897218705,0.043516786092402886,1.9825625047143827
3447.522,2.396400963692445,0.2991982727245822,0.43336932491519475,0.04389912458505604,1.9795633028224342
3447.542,2.396400963692445,0.2991982727245822,0.4363463023182037,0.044281449899092946,1.9765618791564137
3447.563,2.396400963692445,0.2991982727245822,0.4394739376832208,0.044682606250723254,1.973408627123622
3447.582,2.396400963692445,0.2991982727245822,0.44230580853500834,0.04504538688312432,1.9705536188572252
3447.602,2.396400963692445,0.2991982727245822,0.4452866561667543,0.04542689375691808,1.9675484628884252
3447.622,2.396400963692445,0.2991982727245822,0.44826759815913014,0.04580812508701429,1.9645432489064596
3447.642,2.396400963692445,0.2991982727245822,0.45124825459588735,0.04618905564843419,1.9615383569105047
3447.662,2.396400963692445,0.2991982727245822,0.45422005074169564,0.0465685732089772,1.9585424334712667
3447.682,2.396400963692445,0.2991982727245822,0.457192677382564,0.04694783123679847,1.9555457199778499
3447.702,2.396400963692445,0.2991982727245822,0.4601659972250107,0.04732686260938023,1.9525483483398218
3447.723,2.396400963692445,0.2991982727245822,0.4632893280637488,0.0477247112937193,1.949399791705584
3447.742,2.396400963692445,0.2991982727245822,0.4661131356174154,0.048084202788930906,1.9465532038283107
3447.762,2.396400963692445,0.2991982727245822,0.46908544102199234,0.04846246005671385,1.9435569381113318
3447.782,2.396400963692445,0.2991982727245822,0.47205732204438006,0.04884052709875834,1.9405611178074709
3447.803,2.396400963692445,0.2991982727245822,0.47518139698999734,0.04923769095531725,1.9374119117830284
3447.822,2.396400963692445,0.2991982727245822,0.47800816962137005,0.049596847128690905,1.9345624270111643
3447.842,2.396400963692445,0.2991982727245822,0.4809869982044676,0.049975151958856635,1.9315596866549543
3447.862,2.396400963692445,0.2991982727245822,0.48396333854338297,0.05035303782229294,1.9285594678462366
3447.882,2.396400963692445,0.2991982727245822,0.4869413347719401,0.05073104882300345,1.925557590889088
3447.902,2.396400963692445,0.2991982727245822,0.4899196109446865,0.05110901947523756,1.9225554415810069
3447.922,2.396400963692445,0.2991982727245822,0.492898235569948,0.051486984193599435,1.9195529475467634
3447.942,2.396400963692445,0.2991982727245822,0.49587711750307106,0.0518649457195025,1.916550198816053
3447.962,2.396400963692445,0.2991982727245822,0.49885613898220976,0.05224289943015548,1.9135473127632843
3447.982,2.396400963692445,0.2991982727245822,0.5018350878461662,0.052620825865487664,1.9105445022874308
3448.002,2.396400963692445,0.2991982727245822,0.5048138945715024,0.05299872177056307,1.9075418367510364
3448.022,2.396400963692445,0.2991982727245822,0.507792625430878,0.05337659892304654,1.9045392489160484
3448.042,2.396400963692445,0.2991982727245822,0.5107713285801943,0.0537544654117929,1.901536689985696
3448.062,2.396400963692445,0.2991982727245822,0.5137508210124746,0.05413242483447466,1.8985333364297319
3448.083,2.396400963692445,0.2991982727245822,0.5168789774198639,0.05452924212632327,1.8953801284744756
3448.102,2.396400963692445,0.2991982727245822,0.519708639784581,0.054888194592443755,1.8925278050511254
3448.122,2.396400963692445,0.2991982727245822,0.5226879766540935,0.05526612790276164,1.8895246092796871
3448.142,2.396400963692445,0.2991982727245822,0.5256676044949207,0.05564409414446468,1.886521120771853
3448.162,2.396400963692445,0.2991982727245822,0.5286472472171595,0.05602205973654011,1.8835176176427038
3448.182,2.396400963692445,0.2991982727245822,0.5316270111161101,0.05640003866285234,1.880513992681432
3448.202,2.396400963692445,0.2991982727245822,0.5346067943774694,0.05677801941447942,1.8775103483363744
3448.222,2.396400963692445,0.2991982727245822,0.5375866515302579,0.05715600954133626,1.8745066295603896
3448.242,2.396400963692445,0.2991982727245822,0.5405663261545791,0.05753397527739797,1.8715030949870062
3448.262,2.396400963692445,0.2991982727245822,0.5435460118183116,0.05791193541265469,1.868499550242895
3448.283,2.396400963692445,0.2991982727245822,0.5466748376858206,0.05830880175595628,1.8653456726448903
3448.302,2.396400963692445,0.2991982727245822,0.5495048637627096,0.058667760356752176,1.862492988259445
3448.322,2.396400963692445,0.2991982727245822,0.5524840384465227,0.05904562632501517,1.8594899625384083
3448.342,2.396400963692445,0.2991982727245822,0.555463094695489,0.0594234677289396,1.8564870574872725
3448.362,2.396400963692445,0.2991982727245822,0.5584420007946385,0.059801280966780196,1.8534843050209693
3448.382,2.396400963692445,0.2991982727245822,0.5614208040515049,0.06017907224441113,1.850481657427079
3448.402,2.396400963692445,0.2991982727245822,0.564399335463928,0.06055682081933961,1.8474792849716553
3448.422,2.396400963692445,0.2991982727245822,0.5673777409452315,0.06093454507650842,1.8444770405893802
3448.442,2.396400963692445,0.2991982727245822,0.5703559890871314,0.06131224147229937,1.8414749558835388
3448.462,2.396400963692445,0.2991982727245822,0.5733340456652327,0.06168990607481254,1.8384730653000818
3448.482,2.396400963692445,0.2991982727245822,0.576312016911322,0.06206755244082388,1.8354712617464517
3448.502,2.396400963692445,0.2991982727245822,0.5792897802895185,0.062445165658059645,1.8324696686585662
3448.522,2.396400963692445,0.2991982727245822,0.5822673458599344,0.06282274723011255,1.8294682758667502
